membership_id,household_key,income,member_status,state_grouped,credit_ranges,cancel_reason,renew_method,plus_indicator_description,zip,sc_vehicle_manufacturer_name,sc_vehicle_model_name,race,home_owner,education,dwelling_type,gender,occupation_code,occupation_group,occupant_type,mosaic_household,mosaic_global_household,kcl_b_ind_mosaicsgrouping,generation,tenure,aaa_no_tenure,aaa_member_tenure_years,aaa_mean_age,length_of_residence,aaa_mortgage,aaa_credit_card,aaa_deposit,aaa_home_equity,aaa_financial_service,aaa_auto_insurance,aaa_id_theft,aaa_motorcycle_indicator,aaa_travel,aaa_mean_child,aaa_mean_total_cost,aaa_no_race,aaa_no_home_owner,aaa_no_education,aaa_no_income,aaa_no_dwelling_type,aaa_no_credit_ranges,aaa_no_gender,aaa_no_language,aaa_no_reason_joined,aaa_cancel_reason,aaa_no_mosaic_household,aaa_no_mosaic_global_household,aaa_no_kcl_b_ind_mosaicsgrouping,aaa_no_occupation_code,aaa_no_occupation_group,aaa_no_occupant_type,aaa_no_plus_indicator_description,aaa_no_generation,total_calls_year_1,total_calls_year_2,total_calls_year_3,total_member_cost_1,total_member_cost_2,total_member_cost_3,basic_cost,plus_cost,premier_cost,mean_basic_cost,mean_plus_cost,mean_premier_cost,total_calls,total_member_cost,mean_total_member_cost,total_tow_miles,mean_tow_miles,vehicle,total_cost,mean_total_cost,total_members_in_household,total_calls_veh,total_cost_veh,total_member_cost_veh,mean_total_calls_veh,mean_total_cost_veh,mean_total_member_cost_veh,consumer_score
19466,24959035,"40-49,999",ACTIVE,RI,700-749,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2860,HYUNDAI,ELANTRA,CAUCASION / WHITE - UNKNOWN,HOME OWNER,SOME COLLEGE,SFDU,FEMALE,UNKNOWN,OFFICE ADMINISTRATION - INFERRED,UNKNOWN,PROGRESSIVE POTPOURRI,ROUTINE SERVICE WORKERS,MIDDLE CLASS MELTING POT,GENERATION X (1969 - 1980),BETWEEN 21 & 30 YEARS,2,62,55.6,6.6,0,0,0,0,0,1,1,0.0,1,1.0,32.8,4.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,,,17.0,3.0,11.0,9.0,11.0,,0.0,4.0,0.0,0.0,2.0,0.0,0.0,117.71,164.0,0.0,0.0,32.8,0.0,0.0,2.0,117.71,23.542,0.0,0.0,HYUNDAI ELANTRA,164.0,32.8,3,1949.0,37892.83,99987.49,2.3202,45.110512,119.032726,73.0
19483,4050177,"50-59,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2835,HONDA,CIVIC,CAUCASION / WHITE - EUROPEAN,HOME OWNER,GRADUATED SCHOOL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BABY BOOMERS (1948 - 1968),+40 YEARS,0,51,70.0,11.25,0,0,0,0,0,0,0,0.0,0,1.0,39.75,1.0,0.0,4.0,4.0,,1.0,,0.0,,3.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HONDA CIVIC,159.0,39.75,2,4897.0,94941.11,267005.07,2.4473,47.446832,133.435817,70.0
19523,99881116,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,UNKNOWN,2817,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,FEMALE,NURSE,PROFESSIONAL - KNOWN,UNKNOWN,GENERATIONAL SOUP,CAREER AND FAMILY,FLOURISHING FAMILIES,BABY BOOMERS (1948 - 1968),BETWEEN 21 & 30 YEARS,2,51,50.4,0.0,0,0,0,0,0,0,0,1.0,0,,17.666667,,,,,0.0,,2.0,,1.0,1.0,30.0,4.0,8.0,4.0,2.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,17.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,106.0,17.666667,5,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
19525,15829259,UNKNOWN,CANCELLED,RI,UNKNOWN,TRANSFER MEMBER,NOTICE,UNKNOWN,2871,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SILVER SOPHISTICATES,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,BABY BOOMERS (1948 - 1968),BETWEEN 31 & 40 YEARS,5,51,76.5,5.0,0,0,0,0,0,0,0,,0,2.0,0.0,10.0,0.0,1.0,1.0,0.0,4.0,,0.0,,6.0,2.0,2.0,2.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
19536,3756714,"90-99,999",ACTIVE,RI,UNKNOWN,UNKNOWN,AUTO RENEW,UNKNOWN,2888,UNKNOWN,UNKNOWN,MIDDLE EASTERN - ARAB,UNKNOWN,UNKNOWN,UNKNOWN,MALE,UNKNOWN,MANAGEMENT - INFERRED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BABY BOOMERS (1948 - 1968),BETWEEN 1 & 5 YEARS,6,3,60.5,10.5,0,0,0,0,0,0,0,,0,1.0,0.0,5.0,0.0,,7.0,,4.0,2.0,0.0,,,,,,,5.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
19541,6417741,"30-39,999",ACTIVE,RI,650-699,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2839,SUBARU,OUTBACK,CAUCASION / WHITE - EUROPEAN,HOME OWNER,UNKNOWN,SFDU,FEMALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,SETTLED AND SENSIBLE,HARD WORKING BLUE COLLAR,AUTUMN YEARS,BABY BOOMERS (1948 - 1968),+40 YEARS,0,51,54.2222,2.1053,0,0,0,0,0,1,0,1.0,0,1.0,28.834211,1.0,0.0,,8.0,0.0,3.0,1.0,0.0,,7.0,27.0,5.0,1.0,,9.0,2.0,2.0,4.0,4.0,18.0,38.0,120.0,913.2,1596.1,508.85,39.0,0.0,26.781579,2.0526,0.0,60.0,2629.3,138.384211,19.0,1.0,SUBARU OUTBACK,547.85,28.834211,6,1384.0,29447.11,67930.83,2.2431,47.726272,110.09859,81.0
19551,12252181,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2818,CADILLAC,CTS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BETWEEN 31 & 40 YEARS,5,51,67.0,0.0,0,0,0,0,0,0,0,1.0,0,,62.0,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,4.0,0.0,0.0,263.5,212.0,36.0,0.0,53.0,9.0,0.0,4.0,263.5,65.875,20.0,5.0,CADILLAC CTS,248.0,62.0,2,920.0,12368.76,48041.12,3.5115,47.209008,183.363053,57.0
19580,20576782,"90-99,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2816,MERCEDES-BENZ,C220,CAUCASION / WHITE - EUROPEAN,HOME OWNER,SOME COLLEGE,SFDU,MALE,REAL ESTATE,SALES - KNOWN,UNKNOWN,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,UNKNOWN,BETWEEN 11 & 15 YEARS,1,51,63.75,9.1667,0,0,0,0,0,0,0,1.0,0,2.0,37.047222,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,,3.0,1.0,1.0,1.0,37.0,14.0,,2.0,4.0,0.0,42.0,61.0,0.0,1932.75,3788.95,657.85,9.0,0.0,36.547222,0.5,0.0,103.0,5721.7,317.872222,91.4,5.077778,MERCEDES-BENZ C220,666.85,37.047222,3,1211.0,18071.85,67650.22,3.3361,49.784711,186.364242,
19611,2403174,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2833,TOYOTA,SIENNA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,51,65.0,0.0,0,0,0,0,0,0,0,1.0,0,,26.5,,,,,,,,,3.0,2.0,,,,,,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,26.0,6.5,TOYOTA SIENNA,106.0,26.5,3,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
19624,115346,UNKNOWN,CANCELLED,RI,UNKNOWN,MEMBERS REQUEST,NOTICE,UNKNOWN,2919,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SENIOR DISCOUNTS,LOW INCOME ELDERS,GOLDEN YEAR GUARDIANS,POST-WAR (< 1948),BETWEEN 11 & 15 YEARS,1,51,85.0,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,2.0,,,,,3.0,11.0,7.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,3,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
19644,9982314,"10-19,999",PENDING,RI,600-649,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2829,CHEVROLET,SONIC,CAUCASION / WHITE - WHITE NON-AMERICAN,HOME OWNER,SOME COLLEGE,P.O. BOX,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BIRKENSTOCKS AND BEEMERS,ROUTINE SERVICE WORKERS,MIDDLE CLASS MELTING POT,MILLENIALS (1981 - 1993),BETWEEN 11 & 15 YEARS,1,51,36.3636,2.6364,1,0,0,0,1,1,0,1.0,0,2.48,46.359091,7.0,2.0,1.0,6.0,3.0,7.0,2.0,0.0,,,19.0,3.0,11.0,,8.0,,2.0,5.0,1.0,50.0,68.0,32.0,2081.35,3455.6,1496.85,33.0,0.0,45.359091,1.0,0.0,119.0,5568.95,168.756061,53.0,1.606061,CHEVROLET SONIC,1529.85,46.359091,6,3543.0,56658.39,189037.43,2.7942,44.683273,149.083147,61.0
19656,40628291,UNKNOWN,CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,UNKNOWN,2889,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,STATUS SEEKING SINGLES,SOPHISTICATED SINGLES,YOUNG CITY SOLOS,UNKNOWN,+40 YEARS,0,51,,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,2.0,,,,,1.0,23.0,9.0,14.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
19664,16959768,"175 - 199,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2917,JAGUAR,XF,CAUCASION / WHITE - WHITE NON-AMERICAN,HOME OWNER,SOME COLLEGE,SFDU,FEMALE,NURSE,PROFESSIONAL - KNOWN,UNKNOWN,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,BABY BOOMERS (1948 - 1968),+40 YEARS,0,51,67.2,4.5,0,0,0,0,0,0,0,1.0,0,3.0,33.15,3.0,0.0,1.0,7.0,0.0,1.0,2.0,0.0,,7.0,1.0,1.0,1.0,4.0,2.0,,2.0,4.0,0.0,15.0,0.0,0.0,457.5,0.0,331.5,0.0,0.0,33.15,0.0,0.0,15.0,457.5,45.75,32.0,3.2,JAGUAR XF,331.5,33.15,3,186.0,2320.55,9359.05,3.6471,45.50098,183.510784,44.0
19669,1066940,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2816,TOYOTA,CAMRY,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROOTED FLOWER POWER,POST INDUSTRIAL SURVIVORS,BLUE SKY BOOMERS,GENERATION X (1969 - 1980),BETWEEN 16 & 20 YEARS,4,51,54.3333,4.7368,1,0,0,0,1,0,1,1.0,0,2.0,52.142105,6.0,0.0,2.0,3.0,0.0,2.0,,0.0,,,4.0,6.0,5.0,,,,2.0,4.0,3.0,38.0,43.0,347.55,1725.95,3561.75,708.7,282.0,0.0,37.3,14.8421,0.0,84.0,5635.25,296.592105,219.3,11.542105,TOYOTA CAMRY,990.7,52.142105,5,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
19685,6451563,"100-149,999",ACTIVE,RI,700-749,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2893,BMW,325XI,CAUCASION / WHITE - UNKNOWN,HOME OWNER,HIGH SCHOOL,SFDU,FEMALE,CLERICAL/OFFICE,OFFICE ADMINISTRATION - KNOWN,UNKNOWN,BOOMERS AND BOOMERANGS,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,BABY BOOMERS (1948 - 1968),BETWEEN 16 & 20 YEARS,4,51,68.0,20.3333,0,0,0,0,0,0,0,0.0,0,4.0,20.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,,,21.0,2.0,2.0,5.0,14.0,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,65.0,60.0,0.0,0.0,20.0,0.0,0.0,2.0,65.0,21.666667,0.0,0.0,BMW 325XI,60.0,20.0,2,534.0,9810.89,30710.41,2.2437,41.222227,129.035336,76.0
19699,8481562,"200 - 249,999",ACTIVE,RI,800+,UNKNOWN,AUTO RENEW,BASIC MEMBERSHIP,2860,VOLVO,S80,CAUCASION / WHITE - WHITE NON-AMERICAN,HOME OWNER,COMPLETED COLLEGE,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COUPLES WITH CLOUT,BOURGEOIS PROSPERITY,POWER ELITE,BABY BOOMERS (1948 - 1968),BETWEEN 31 & 40 YEARS,5,51,64.2857,7.5,0,0,0,0,0,0,0,1.0,1,3.0,42.621429,3.0,0.0,3.0,12.0,0.0,4.0,2.0,0.0,3.0,3.0,26.0,2.0,7.0,,6.0,,0.0,3.0,0.0,25.0,12.0,0.0,1128.2,468.0,596.7,0.0,0.0,42.621429,0.0,0.0,37.0,1596.2,114.014286,18.7,1.335714,VOLVO S80,596.7,42.621429,4,1452.0,22597.28,76698.01,3.0313,47.17595,160.121106,63.0
19735,14397743,"60-69,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2916,FORD,TAURUS,CAUCASION / WHITE - ENGLISH,HOME OWNER,HIGH SCHOOL,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,HOMEOWNER,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,POST-WAR (< 1948),BETWEEN 16 & 20 YEARS,4,51,87.0,8.0,0,1,0,0,0,1,0,0.0,1,1.0,37.2,2.0,0.0,2.0,9.0,0.0,1.0,,0.0,,2.0,1.0,1.0,1.0,,,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,235.4,186.0,0.0,0.0,37.2,0.0,0.0,4.0,235.4,47.08,3.0,0.6,FORD TAURUS,186.0,37.2,2,6154.0,98711.17,337455.17,2.8974,46.474185,158.877199,65.0
19767,13451103,"20-29,999",ACTIVE,RI,550-599,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2889,MAZDA,B2300,CAUCASION / WHITE - ENGLISH,HOME OWNER,HIGH SCHOOL,SFDU,MALE,RETIRED,RETIRED - KNOWN,UNKNOWN,BLUE COLLAR COMFORT,HARD WORKING BLUE COLLAR,FAMILY UNION,POST-WAR (< 1948),+40 YEARS,0,51,71.4167,12.0,0,0,0,0,0,0,1,0.0,0,4.0,37.230769,2.0,0.0,2.0,11.0,0.0,6.0,2.0,0.0,,2.0,13.0,5.0,10.0,1.0,3.0,,0.0,4.0,0.0,0.0,17.0,0.0,0.0,681.0,484.0,0.0,0.0,37.230769,0.0,0.0,17.0,681.0,52.384615,30.0,2.307692,MAZDA B2300,484.0,37.230769,4,971.0,16608.39,50274.76,2.7664,47.31735,143.232934,76.0
19793,6274642,"50-59,999",ACTIVE,RI,700-749,UNKNOWN,NOTICE,UNKNOWN,2888,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EUROPEAN,HOME OWNER,HIGH SCHOOL,SFDU,FEMALE,NURSE,PROFESSIONAL - KNOWN,UNKNOWN,TOWN ELDERS,COMFORTABLE RETIREMENT,GOLDEN YEAR GUARDIANS,BABY BOOMERS (1948 - 1968),+40 YEARS,0,51,70.0,7.5,0,0,0,0,0,0,0,,1,2.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,,3.0,6.0,1.0,3.0,4.0,2.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
19797,1911939,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2860,HYUNDAI,ACCENT,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,MID-SCALE MEDLEY,HARD WORKING BLUE COLLAR,CULTURAL CONNECTIONS,BABY BOOMERS (1948 - 1968),+40 YEARS,0,51,67.0,0.0,0,0,0,0,0,0,0,0.0,0,,30.0,,,,,0.0,,,,,,28.0,5.0,15.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYUNDAI ACCENT,30.0,30.0,1,1949.0,37892.83,99987.49,2.3202,45.110512,119.032726,73.0
19847,14601751,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,AUTO RENEW,PLUS MEMBERSHIP,2895,FORD,TAURUS,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TOWN ELDERS,COMFORTABLE RETIREMENT,GOLDEN YEAR GUARDIANS,BABY BOOMERS (1948 - 1968),BETWEEN 31 & 40 YEARS,5,51,68.0,3.0,0,0,0,0,0,0,0,0.0,1,2.0,30.0,2.0,2.0,,6.0,2.0,4.0,,0.0,,,6.0,1.0,3.0,,,,2.0,1.0,0.0,4.0,2.0,0.0,130.0,65.0,150.0,0.0,0.0,30.0,0.0,0.0,6.0,195.0,39.0,1.0,0.2,FORD TAURUS,150.0,30.0,2,6154.0,98711.17,337455.17,2.8974,46.474185,158.877199,65.0
19865,6692943,"150 - 174,999",ACTIVE,RI,800+,UNKNOWN,NOTICE,UNKNOWN,2921,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EUROPEAN,HOME OWNER,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,GENERATIONAL SOUP,CAREER AND FAMILY,FLOURISHING FAMILIES,GENERATION X (1969 - 1980),BETWEEN 16 & 20 YEARS,4,51,61.5714,9.8571,0,0,0,0,0,0,0,,0,2.0,0.0,1.0,0.0,2.0,10.0,0.0,4.0,2.0,0.0,1.0,13.0,30.0,4.0,8.0,,10.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,7,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
19881,12138279,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2920,FORD,F-350,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BOHEMIAN GROOVE,METROPOLITAN STRUGGLERS,SIGNIFICANT SINGLES,MILLENIALS (1981 - 1993),BETWEEN 11 & 15 YEARS,1,15,54.0,1.5,0,0,0,0,0,0,0,1.0,0,2.0,44.3125,4.0,0.0,,6.0,2.0,3.0,,,,,15.0,8.0,13.0,,,,0.0,3.0,0.0,4.0,16.0,0.0,146.0,848.0,354.5,0.0,0.0,44.3125,0.0,0.0,20.0,994.0,124.25,26.2,3.275,FORD F-350,354.5,44.3125,2,6154.0,98711.17,337455.17,2.8974,46.474185,158.877199,65.0
19886,8548363,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,UNKNOWN,2840,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BABY BOOMERS (1948 - 1968),+40 YEARS,0,51,68.0,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
19921,99709046,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,AUTO RENEW,BASIC MEMBERSHIP,2831,MAZDA,B3000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BABY BOOMERS (1948 - 1968),+40 YEARS,0,51,65.0,0.0,0,1,0,0,0,0,1,0.0,0,,28.25,,,,,,,,,,2.0,,,,,,,0.0,1.0,0.0,0.0,6.0,0.0,0.0,195.0,113.0,0.0,0.0,28.25,0.0,0.0,6.0,195.0,48.75,0.0,0.0,MAZDA B3000,113.0,28.25,2,971.0,16608.39,50274.76,2.7664,47.31735,143.232934,76.0
19940,11921687,"175 - 199,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2818,JEEP,PATRIOT,CAUCASION / WHITE - ENGLISH,HOME OWNER,COMPLETED COLLEGE,SFDU,FEMALE,NURSE,PROFESSIONAL - KNOWN,UNKNOWN,SILVER SOPHISTICATES,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,BABY BOOMERS (1948 - 1968),BETWEEN 31 & 40 YEARS,5,51,77.5,10.0,1,0,0,0,1,0,0,1.0,1,1.0,19.0,2.0,0.0,3.0,7.0,0.0,1.0,2.0,0.0,,1.0,2.0,2.0,2.0,4.0,10.0,,2.0,1.0,1.0,0.0,0.0,57.0,0.0,0.0,30.0,27.0,0.0,10.0,9.0,0.0,1.0,57.0,19.0,11.6,3.866667,JEEP PATRIOT,57.0,19.0,3,1713.0,30181.72,94504.62,2.7408,48.290752,151.207392,50.0
20025,7865970,UNKNOWN,CANCELLED,RI,UNKNOWN,DUP MEMBERSHIP,NOTICE,UNKNOWN,2920,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROOTED FLOWER POWER,POST INDUSTRIAL SURVIVORS,BLUE SKY BOOMERS,UNKNOWN,+40 YEARS,0,51,61.6,0.5,0,0,0,0,0,1,0,1.0,1,1.0,45.141667,2.0,0.0,1.0,9.0,0.0,5.0,2.0,0.0,,8.0,4.0,6.0,5.0,1.0,3.0,,2.0,1.0,0.0,2.0,0.0,0.0,117.7,0.0,270.85,0.0,0.0,45.141667,0.0,0.0,2.0,117.7,19.616667,14.0,2.333333,UNKNOWN UNKNOWN,270.85,45.141667,3,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
20045,2017252,"50-59,999",ACTIVE,RI,650-699,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2886,TOYOTA,COROLLA,CAUCASION / WHITE - ENGLISH,HOME OWNER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,51,88.0,13.0,0,0,0,0,0,0,0,0.0,0,1.0,45.333333,2.0,0.0,,4.0,,3.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,706.2,272.0,0.0,0.0,45.333333,0.0,0.0,12.0,706.2,117.7,0.0,0.0,TOYOTA COROLLA,272.0,45.333333,1,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
20084,10330098,"70-79,999",CANCELLED,RI,750-799,NON-PAYMENT,NOTICE,UNKNOWN,2920,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EASTERN EUROPEAN,HOME OWNER,SOME COLLEGE,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,HOMEOWNER,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,POST-WAR (< 1948),+40 YEARS,0,51,98.0,13.0,0,0,0,0,0,0,0,,0,1.0,0.0,7.0,0.0,1.0,3.0,0.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,,1.0,,0.0,0.0,1.0,0.0,0.0,45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.25,45.25,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
20085,5289673,"60-69,999",ACTIVE,RI,700-749,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2886,HYUNDAI,ACCENT,CAUCASION / WHITE - ENGLISH,UNKNOWN,HIGH SCHOOL,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,MALE,SKILLEDTRADE/MACHINE/LABORER,BLUE COLLAR - KNOWN,RENTER,SENIOR DISCOUNTS,LOW INCOME ELDERS,GOLDEN YEAR GUARDIANS,BABY BOOMERS (1948 - 1968),BETWEEN 6 & 10 YEARS,3,51,68.5,0.0,0,0,0,0,0,0,0,1.0,0,5.0,55.925,2.0,,2.0,9.0,2.0,2.0,2.0,0.0,,2.0,11.0,7.0,3.0,8.0,13.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,229.55,0.0,111.85,0.0,0.0,55.925,0.0,0.0,4.0,229.55,114.775,0.0,0.0,HYUNDAI ACCENT,111.85,55.925,2,1949.0,37892.83,99987.49,2.3202,45.110512,119.032726,73.0
