aaa_mean_child,mean_total_calls_veh,mean_tow_miles,consumer_score,total_cost,income_100k_,income_under_39999,credit_ranges_800_,credit_ranges_below_700,education_completed_college,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_generation_z__1994___2010_,aaa_financial_service_0,aaa_deposit_0,plus_indicator_description_plus_membership,plus_indicator_description_premier_membership,aaa_credit_card_0,occupation_group_management,occupation_group_other,occupation_group_retired,sc_vehicle_manufacturer_name_luxury_vehicle,sc_vehicle_manufacturer_name_middle_end_vehicle,sc_vehicle_manufacturer_name_standard_end_vehicle,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,dwelling_type_large_multi_family_w_o_apt_number,dwelling_type_p_o__box,dwelling_type_small_or_large_multi_family_w_apt_number,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,tenure_between_21___40_years,aaa_travel_0,no_members_4___member,aaa_auto_insurance,membership_id,yes_auto_insurance
2.0,0.1645,0.2,0.01488015784150378,318.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29005,0.4
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,29026,0.35399999999999954
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29037,0.21377192982456106
1.6667,0.1645,0.0,0.01488015784150378,0.0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,29039,0.22
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29044,1.0
2.0,2.3971,3.611111,0.012345679012345678,449.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29049,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,29070,0.02
1.0,0.1645,0.0,0.01488015784150378,159.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29080,0.38
1.0,1.1429,4.0,0.01488015784150378,106.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29089,0.68
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29095,1.0
3.0,2.9578,0.0,0.015384615384615385,318.0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29103,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29104,0.21377192982456106
0.0,0.1645,0.0,0.01488015784150378,164.85,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,29164,0.28
1.0,2.8373,1.25,0.01488015784150378,207.85,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,29192,0.27
0.0,2.7175,0.5,0.014084507042253521,52.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29194,0.35
4.0,2.5485,3.5,0.0136986301369863,137.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29211,0.25
2.0,2.5107,0.0,0.014285714285714285,53.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29221,0.36
1.0,3.7444,2.411765,0.014285714285714285,797.25,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,29229,1.0
2.0,2.8049,5.3333330000000005,0.014925373134328358,138.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29272,0.26
1.0,2.5485,0.0,0.0136986301369863,203.7,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29298,1.0
1.0,2.8938,0.7,0.01639344262295082,27.0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29303,0.22
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29307,0.39
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,29310,0.31666666666666626
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29331,0.21377192982456106
1.0,2.8373,0.0,0.01488015784150378,32.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29334,0.32
1.0,2.9578,0.0,0.015384615384615385,106.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29336,0.15
0.0,2.6025,1.7,0.015625,341.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29408,0.51
1.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29427,0.25
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29441,0.21377192982456106
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29458,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29505,1.0
1.0,0.1645,1.7714290000000001,0.01488015784150378,221.85,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,29506,0.54
1.0,3.5949,2.818182,0.017543859649122806,585.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29551,0.5
0.0,2.9785,0.0,0.013157894736842105,96.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29552,0.46
1.0,0.1645,0.0,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,29559,0.3925
1.0,2.3971,9.5,0.012345679012345678,162.85,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29560,0.33
2.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29568,0.18
2.0,0.1645,2.0,0.01488015784150378,185.85,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29579,0.47
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29602,0.04
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29607,0.2161818181818179
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29615,0.21377192982456106
3.0,2.7486,1.25,0.017857142857142856,323.85,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,29619,0.39
2.0,2.5485,0.0,0.0136986301369863,223.7,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,29668,0.25
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,29688,1.0
2.0,0.1645,0.0,0.01488015784150378,58.85,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29722,0.24
0.0,2.9578,1.5714290000000002,0.015384615384615385,194.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,29728,0.22
2.0,2.6025,5.2,0.015625,149.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29740,0.4
1.0,2.5107,1.0,0.014285714285714285,256.55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,29751,0.64
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,29761,0.2566666666666665
3.0,0.1645,0.0,0.01488015784150378,69.5,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,29766,1.0
1.0,2.4416,0.0,0.0136986301369863,159.0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29767,0.25
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29772,1.0
4.0,2.6025,1.2,0.015625,151.85,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29773,0.25
2.0,0.1645,0.0,0.01488015784150378,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,29778,1.0
2.0,0.1645,0.0,0.01488015784150378,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29789,1.0
0.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29793,0.21
1.0,1.3846,0.0,0.020833333333333332,223.5,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29796,0.3
1.0,2.8938,1.42,0.01639344262295082,151.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29798,0.3
2.3333,2.4795,2.833333,0.013157894736842105,259.85,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29804,1.0
0.0,3.0681,1.4,0.01488015784150378,83.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29818,0.46
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29832,0.2161818181818179
2.0,3.1964,8.725,0.015625,236.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,29836,1.0
1.0,2.5107,0.0,0.014285714285714285,111.85,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,29843,0.3
1.0,2.5107,0.714286,0.014285714285714285,335.55,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,29847,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29855,0.24
2.0,0.1645,0.2,0.01488015784150378,303.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,29881,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,29883,0.36
2.0,2.9578,0.746154,0.015384615384615385,425.35,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,29884,0.39
0.0,2.5485,2.0,0.0136986301369863,53.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,29893,1.0
0.0,3.1202,2.142857,0.015873015873015872,345.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29900,0.27
3.0,3.0205,5.0,0.017241379310344827,53.0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29927,0.33
1.0,0.1645,0.0,0.01488015784150378,106.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,29928,0.23
0.0,2.8938,3.5,0.01639344262295082,74.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,29946,0.42
0.0,2.4416,0.045455,0.0136986301369863,889.7,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,29950,0.46
1.0,2.5107,0.0,0.014285714285714285,58.85,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29954,0.35
1.8,2.5485,2.86,0.0136986301369863,206.25,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29956,0.25
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29966,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29983,0.21377192982456106
1.0,2.9578,2.0,0.015384615384615385,147.85,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,29987,0.24
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30026,0.1805405405405407
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30057,0.11
2.0,3.1964,1.6,0.015625,488.7,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30058,0.35
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30071,0.3115384615384612
2.0,2.5485,0.0,0.0136986301369863,212.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30116,0.36
1.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,30128,1.0
2.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30151,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,30160,1.0
0.0,0.1645,0.28571399999999997,0.01488015784150378,260.85,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30163,1.0
1.0,0.1645,0.0,0.01488015784150378,106.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30177,0.41
3.0,3.0205,2.75,0.017241379310344827,159.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30186,1.0
0.0,2.8409,0.0,0.013157894736842105,164.85,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30191,0.43
0.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30220,1.0
1.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30225,0.29
2.0,0.1645,2.75,0.01488015784150378,54.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30250,0.36
1.0,0.1645,11.0,0.01488015784150378,395.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30272,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30283,0.02
2.0,0.1645,0.0,0.01488015784150378,58.85,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,30297,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,30301,1.0
1.0,0.1645,0.0,0.01488015784150378,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,30306,1.0
1.0,2.5485,0.0,0.0136986301369863,30.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,30311,0.25
1.0,2.4416,0.0,0.0136986301369863,43.0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,30320,1.0
2.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30328,0.23
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,30335,0.2566666666666665
1.8,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30341,1.0
1.0769,0.1645,4.05,0.01488015784150378,565.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30360,0.51
2.0,2.5107,0.0,0.014285714285714285,102.1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30369,0.33
1.0,2.5485,0.0,0.0136986301369863,55.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30370,1.0
1.0,2.5107,0.0,0.014285714285714285,73.85,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30391,0.41
6.0,2.5485,3.2,0.0136986301369863,153.0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30394,0.26
1.0,0.1645,0.0,0.01488015784150378,32.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30430,0.39
1.0,0.1645,0.0,0.01488015784150378,32.5,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30438,0.34
3.0,0.1645,0.0,0.01488015784150378,33.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30466,0.18
3.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30478,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30496,0.2
1.0,2.5485,0.0,0.0136986301369863,53.0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30570,0.28
4.0,0.1645,0.0,0.01488015784150378,58.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30585,0.2675
1.0,0.1645,0.0,0.01488015784150378,28.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,30624,0.54
0.0,2.8938,0.0,0.01639344262295082,94.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30692,0.46
1.0,0.1645,4.2,0.01488015784150378,165.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30703,0.33
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30721,0.37
4.5,0.1645,0.0,0.01488015784150378,30.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30732,0.34
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30734,0.330625
0.0,3.1202,0.0,0.015873015873015872,93.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,35058,0.18
0.0,3.5949,0.0,0.017543859649122806,168.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,35424,0.36
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38708,0.48333333333333295
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,39622,1.0
