total_calls,aaa_mean_child,mean_basic_cost,length_of_residence,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,total_cost,credit_ranges_below_700,kcl_b_ind_mosaicsgrouping_boomers,aaa_auto_insurance_0,occupation_group_management,occupation_group_retired,use_road_side_0,use_road_side_1,aaa_motorcycle_indicator_0_0,aaa_id_theft,membership_id,yes_id_theft
30.0,5.0,37.857143,15.0,3,1.285714,162.93004399999998,0.015384615384615385,271.0,0,0,0,1,0,0,1,0,0,25529,0.22
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,25553,0.09
6.0,2.0,41.2125,15.0,2,0.0,222.856818,0.01488015784150378,164.85,0,0,1,0,0,0,1,0,0,25571,0.34
3.0,0.0,37.25,0.0,2,0.0,125.689416,0.0136986301369863,149.0,0,0,1,0,0,0,1,0,0,25597,0.25
1.0,2.0,33.0,4.3333,3,0.43333299999999997,208.38222199999998,0.014285714285714285,99.0,0,0,1,0,0,0,1,0,0,25736,0.33
0.0,2.0,0.0,9.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,1,0,1,0,0,1,25751,1.0
3.0,1.0,10.5,0.3333,3,5.233333,8.441607000000001,0.01488015784150378,70.5,0,0,1,0,0,0,1,1,0,25760,0.27
1.0,3.0,19.616667,2.6667,3,0.0,8.441607000000001,0.01488015784150378,58.85,0,0,0,0,1,0,1,0,0,25876,0.37
8.0,0.0,34.75,0.0,3,2.175,145.274146,0.014925373134328358,157.0,0,0,1,0,0,0,1,1,0,25902,0.21
5.0,1.0,43.57,6.0,1,0.0,132.370546,0.0136986301369863,217.85,0,0,0,0,1,0,1,0,0,25942,0.37
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,26060,0.08
0.0,1.0,35.7,4.6,4,0.8,181.860824,0.01488015784150378,357.0,0,0,1,0,0,1,0,0,0,26115,0.17
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26217,0.03
2.0,2.0,30.0,15.0,3,0.0,132.370546,0.0136986301369863,120.0,1,0,1,1,0,0,1,1,0,26231,0.33
35.0,0.0,42.571428999999995,0.0,1,0.857143,136.00893,0.015625,298.0,0,0,0,0,0,0,1,1,0,26236,0.23
0.0,2.0,0.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26341,0.13
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,1,1,0,0,0,26342,0.25
101.0,1.0,43.5275,7.5,5,1.3,117.08376299999999,0.012345679012345678,1029.55,0,0,1,0,0,0,1,0,0,26370,0.33
0.0,3.0,0.0,8.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,0,26430,0.21
4.0,1.0,37.283333,10.0,2,0.0,151.74655900000002,0.014285714285714285,111.85,0,0,0,0,0,0,1,0,0,26436,0.34
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26463,0.03
12.0,2.0,31.957143,4.2857,4,0.714286,147.456553,0.013157894736842105,229.7,0,0,0,0,0,0,1,0,0,26464,0.34
0.0,1.0,8.333333,10.0,3,0.0,8.441607000000001,0.01488015784150378,25.0,0,0,1,0,0,1,0,1,0,26488,0.18
15.0,0.0,42.283333,0.0,1,5.933333,162.93004399999998,0.015384615384615385,126.85,0,1,0,0,0,0,1,0,0,26505,0.24
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26538,0.03
68.0,5.0,43.413636,15.0,3,5.5454550000000005,164.69268200000002,0.017857142857142856,477.55,1,0,0,0,1,0,1,0,0,26539,0.48
6.0,2.0,40.48125,14.0,3,0.0,155.627818,0.01488015784150378,323.85,0,0,1,0,1,0,1,0,0,26549,0.42
0.0,1.0,26.5,13.0,2,0.5,162.93004399999998,0.015384615384615385,53.0,0,0,0,0,0,1,0,0,0,26585,0.22
86.0,1.0,46.810526,8.6842,3,0.315789,156.036397,0.02,1044.4,0,0,1,0,0,0,1,0,0,26609,0.33
10.0,0.0,55.925,0.0,1,0.0,162.892046,0.017241379310344827,111.85,0,0,1,0,0,0,1,0,0,26630,0.25
15.0,1.0,34.157143,15.0,2,3.371429,162.93004399999998,0.015384615384615385,338.1,0,1,1,0,0,0,1,0,0,26709,0.34
0.0,1.0,0.0,0.5,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,26738,0.16
5.0,3.0,20.75,2.0,3,0.0,125.689416,0.0136986301369863,83.0,0,0,1,0,0,0,1,1,0,26764,0.3
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,26814,0.04
2.0,3.0,41.2125,11.25,4,0.0,8.441607000000001,0.01488015784150378,164.85,0,0,1,0,0,0,1,0,0,26815,0.34
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26819,0.03
3.0,0.0,39.283333,0.0,1,0.0,208.38222199999998,0.014285714285714285,122.85,0,1,1,0,1,0,1,0,0,26822,0.32
3.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,26829,0.09
0.0,3.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26886,0.13
9.0,2.0,33.166667,3.1667,4,1.1,162.892046,0.017241379310344827,208.0,0,0,0,0,0,0,1,0,0,26887,0.34
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26903,0.03
70.0,4.0,50.475,12.2778,3,1.222222,132.370546,0.0136986301369863,974.55,1,1,1,0,0,0,1,0,0,26907,0.43
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26909,0.03
1.0,3.0,30.5,15.0,1,0.0,132.370546,0.0136986301369863,30.5,1,0,1,0,0,0,1,1,0,26912,0.39
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,26915,0.03
27.0,2.0,40.997143,15.2857,3,3.0,132.370546,0.0136986301369863,286.98,0,0,1,0,0,0,1,0,0,26993,0.33
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,27012,0.03
10.0,1.1667,28.666666999999997,15.0,3,1.7833330000000003,8.441607000000001,0.01488015784150378,196.0,0,0,0,0,1,0,1,1,0,27032,0.38
2.0,1.0,44.425,15.0,1,0.0,191.50224599999999,0.01488015784150378,88.85,0,0,1,0,0,0,1,0,0,27042,0.34
170.0,4.8571,38.216667,0.7778,7,1.540741,164.69268200000002,0.017857142857142856,1031.85,0,0,0,0,0,0,1,0,0,27064,0.34
1.0,0.0,44.666667,0.0,2,0.0,135.775668,0.014285714285714285,261.0,0,0,0,0,0,0,1,1,0,27078,0.19
7.0,4.0,38.857143,11.1429,2,3.142857,150.919066,0.01639344262295082,308.0,1,1,0,0,0,0,1,1,0,27142,0.3
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,27156,0.03
2.0,1.0,53.0,15.0,1,0.0,162.93004399999998,0.015384615384615385,106.0,0,0,1,0,0,0,1,1,0,27167,0.3
2.0,2.0,9.666667,6.0,3,0.0,8.441607000000001,0.01488015784150378,29.0,0,0,1,0,0,0,1,0,0,27168,0.34
40.0,2.0,33.125,1.875,4,0.0,152.51689199999998,0.013157894736842105,265.0,0,0,1,0,0,0,1,1,0,27173,0.3
2.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,1,0,0,27176,0.23
0.0,1.0,35.333333,13.0,2,0.0,135.775668,0.014285714285714285,106.0,0,0,0,0,0,1,0,0,0,27196,0.18
1.0,1.0,53.0,15.0,1,0.0,145.274146,0.014925373134328358,53.0,0,0,1,0,0,0,1,1,0,27200,0.3
0.0,1.0,53.0,15.0,1,3.0,125.689416,0.0136986301369863,53.0,0,0,0,0,0,1,0,0,0,27263,0.22
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,27327,0.03
18.0,1.0,44.5,15.0,1,4.8,175.441122,0.015625,267.0,1,0,1,0,0,0,1,1,0,27363,0.38
2.0,3.0,26.5,7.5,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,1,0,0,0,1,1,0,27408,0.26
15.0,3.0,38.692857000000004,15.0,3,1.714286,136.00893,0.015625,270.85,0,0,1,1,0,0,1,0,1,27434,1.0
4.0,1.0,47.9625,15.0,1,0.0,136.00893,0.015625,191.85,1,0,0,0,0,0,1,0,0,27470,0.37
1.0,1.0,35.333333,12.5,2,0.0,162.93004399999998,0.015384615384615385,212.0,0,0,1,1,0,0,1,1,0,27523,0.26
2.0,0.0,37.283333,0.0,2,0.0,132.370546,0.0136986301369863,111.85,0,0,1,0,0,0,1,0,0,27552,0.25
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,27581,0.03
0.0,2.0,0.0,5.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,27600,0.13
5.0,1.0,28.833333000000003,0.0,2,0.5,8.441607000000001,0.01488015784150378,173.0,0,1,1,0,0,0,1,0,0,27666,0.27
42.0,1.0,53.975,15.0,1,0.0,132.370546,0.0136986301369863,463.85,0,0,1,0,0,0,1,0,0,27670,0.34
15.0,0.0,50.91,0.0,1,0.0,125.689416,0.0136986301369863,254.55,0,0,1,0,0,0,1,0,0,27744,0.25
0.0,2.3333,0.0,5.5,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,0,27787,0.28
36.0,1.0,47.1,12.8571,2,0.0,153.336506,0.01488015784150378,329.7,1,0,0,0,0,0,1,0,0,27887,0.37
2.0,1.0,26.5,7.5,2,0.0,187.928256,0.017543859649122806,53.0,0,0,1,1,0,0,1,0,0,28019,0.23
0.0,1.0,13.5,7.0,2,0.5,145.274146,0.014925373134328358,27.0,0,0,1,0,0,1,0,0,0,28057,0.17
59.0,0.0,43.195833,0.0,4,1.0,135.775668,0.014285714285714285,518.35,0,0,0,0,0,0,1,1,0,28135,0.23
0.0,2.0,22.886,3.2,3,0.0,8.441607000000001,0.01488015784150378,114.43,0,0,1,0,0,1,0,1,0,28142,0.18
2.0,2.0,22.37,1.6,4,0.0,135.775668,0.014285714285714285,111.85,0,1,1,0,0,0,1,0,0,28196,0.32
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,1,0,1,0,0,0,28235,0.12
2.0,1.0,13.5,5.0,1,0.0,132.370546,0.0136986301369863,27.0,0,0,1,0,1,0,1,1,0,28249,0.42
1.0,0.0,53.0,0.0,1,3.0,156.358351,0.01488015784150378,53.0,0,1,1,0,0,0,1,0,0,28262,0.24
5.0,0.0,23.666667,0.0,2,7.033333,150.919066,0.01639344262295082,142.0,0,1,1,0,1,0,1,1,0,28270,0.32
2.0,2.0,35.333333,5.3333,2,0.0,145.274146,0.014925373134328358,106.0,0,0,0,0,0,0,1,1,0,28287,0.28
2.0,1.0,22.166667,5.0,3,3.4666669999999997,8.441607000000001,0.01488015784150378,81.5,0,0,1,0,0,0,1,1,0,28311,0.3
1.0,2.0,37.283333,16.0,3,0.0,151.74655900000002,0.014285714285714285,111.85,0,0,1,1,0,0,1,0,0,28314,0.23
5.0,1.0,22.166667,10.0,3,0.0,135.775668,0.014285714285714285,66.5,0,0,0,1,0,0,1,1,0,28332,0.23
25.0,2.0,53.0,15.0,1,0.4,132.370546,0.0136986301369863,265.0,0,0,0,0,0,0,1,0,0,28345,0.34
2.0,1.0,55.925,15.0,1,0.0,135.775668,0.014285714285714285,111.85,1,0,0,0,1,0,1,0,0,28352,0.43
2.0,3.0,12.166667,5.0,3,2.1,164.69268200000002,0.017857142857142856,36.5,0,0,1,0,0,0,1,1,0,28374,0.3
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,28390,0.03
0.0,0.0,27.0,0.0,2,0.0,135.775668,0.014285714285714285,81.0,0,0,1,0,0,1,0,1,0,28398,0.07
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,28435,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,28485,0.03
9.0,2.0,23.166667,10.0,4,0.0,135.775668,0.014285714285714285,139.0,1,1,0,0,0,0,1,0,1,28488,1.0
80.0,1.0,20.769231,5.3846,4,0.41538500000000006,150.919066,0.01639344262295082,279.0,0,0,0,0,0,0,1,1,0,28506,0.27
0.0,1.0,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,28511,0.13
42.0,2.2941,46.215,5.8182,5,3.713636,162.93004399999998,0.015384615384615385,1208.73,0,0,0,0,0,0,1,0,0,28540,0.34
0.0,1.0,40.15,1.5,4,1.2,162.93004399999998,0.015384615384615385,425.5,0,0,0,0,1,1,0,0,0,28570,0.23
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,28695,0.03
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,28703,0.03
25.0,2.0,43.225,1.6667,4,4.25,147.456553,0.013157894736842105,518.7,1,1,1,1,0,0,1,0,0,28709,0.34
7.0,1.0,29.3,8.6,2,8.54,135.775668,0.014285714285714285,242.5,0,0,0,0,0,0,1,0,0,28727,0.34
6.0,1.0,32.835714,9.2857,4,2.142857,150.919066,0.01639344262295082,229.85,0,0,1,0,0,0,1,0,0,28760,0.33
51.0,0.0,29.730769,0.0,5,1.384615,8.441607000000001,0.01488015784150378,393.5,0,0,1,0,0,0,1,0,0,28765,0.24
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,1,0,1,0,0,0,28781,0.16
3.0,1.0,16.083333,8.8333,5,0.833333,8.441607000000001,0.01488015784150378,96.5,0,0,1,0,0,0,1,0,0,28805,0.33
20.0,1.0,31.48125,6.125,4,0.0,208.38222199999998,0.014285714285714285,251.85,1,0,1,0,0,0,1,0,0,28809,0.43
8.0,1.6667,27.475,8.6667,3,4.5,162.93004399999998,0.015384615384615385,239.85,0,0,0,0,0,0,1,1,0,28811,0.27
48.0,1.0,45.727778,7.8889,2,9.0,191.50224599999999,0.01488015784150378,477.55,0,1,1,0,0,0,1,0,0,28819,0.34
9.0,2.0,27.475,10.0,4,0.5,8.441607000000001,0.01488015784150378,164.85,0,1,0,0,1,0,1,0,0,28832,0.4
0.0,0.0,26.5,0.0,2,0.0,175.441122,0.015625,53.0,0,0,1,0,0,1,0,1,0,28861,0.07
0.0,1.0,53.0,15.0,1,0.333333,150.919066,0.01639344262295082,159.0,0,0,1,0,1,1,0,0,0,28867,0.23
2.0,1.0,29.425,7.5,2,0.0,132.370546,0.0136986301369863,58.85,0,0,1,0,1,0,1,0,0,28870,0.42
10.0,1.0,53.0,8.0,1,0.0,132.370546,0.0136986301369863,265.0,0,1,1,0,0,0,1,0,0,28879,0.32
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,28901,0.04
2.0,1.0,54.95,12.3333,2,0.0,145.274146,0.014925373134328358,164.85,0,0,1,0,0,0,1,1,0,28930,0.3
0.0,1.0,26.5,3.0,2,0.0,135.775668,0.014285714285714285,53.0,0,0,0,0,1,1,0,0,0,28949,0.24
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,28955,0.03
2.0,1.0,10.5,7.0,3,0.0,132.370546,0.0136986301369863,31.5,1,1,1,0,0,0,1,0,0,28990,0.43
35.0,0.0,39.75,0.0,2,1.0,175.441122,0.015625,318.0,0,1,1,0,0,0,1,0,0,28991,0.24
0.0,2.0,31.8,19.2,5,0.2,8.441607000000001,0.01488015784150378,318.0,0,0,1,0,0,1,0,0,0,29005,0.17
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,29026,0.09
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29037,0.03
0.0,1.6667,0.0,11.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,1,0,1,0,0,0,29039,0.12
1.0,1.0,0.0,2.6667,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,1,0,0,29044,0.19
16.0,2.0,36.222221999999995,15.0,3,3.611111,117.08376299999999,0.012345679012345678,449.0,0,0,0,0,0,0,1,0,0,29049,0.34
0.0,0.0,0.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29070,0.03
6.0,1.0,39.75,5.25,2,0.0,8.441607000000001,0.01488015784150378,159.0,0,1,1,0,0,0,1,1,0,29080,0.26
2.0,1.0,53.0,15.0,1,4.0,62.242856999999994,0.01488015784150378,106.0,0,0,1,0,0,0,1,1,0,29089,0.3
0.0,2.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,1,1,0,0,0,29095,0.24
2.0,3.0,35.333333,3.1111,5,0.0,162.93004399999998,0.015384615384615385,318.0,0,0,0,0,0,0,1,0,0,29103,0.34
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29104,0.03
12.0,0.0,41.2125,0.0,2,0.0,8.441607000000001,0.01488015784150378,164.85,0,0,1,0,0,0,1,0,0,29164,0.25
8.0,1.0,51.9625,13.0,1,1.25,153.336506,0.01488015784150378,207.85,0,0,1,0,1,0,1,0,0,29192,0.46
4.0,0.0,26.0,0.0,1,0.5,144.325817,0.014084507042253521,52.0,0,1,1,0,0,0,1,1,0,29194,0.2
0.0,4.0,34.25,5.5,3,3.5,132.370546,0.0136986301369863,137.0,1,0,1,0,0,1,0,0,0,29211,0.26
0.0,2.0,26.5,7.5,2,0.0,135.775668,0.014285714285714285,53.0,0,1,1,0,1,1,0,0,1,29221,1.0
97.0,1.0,46.897059000000006,0.7059,4,2.411765,208.38222199999998,0.014285714285714285,797.25,0,1,0,1,0,0,1,0,0,29229,0.23
20.0,2.0,23.0,12.5,2,5.3333330000000005,145.274146,0.014925373134328358,138.0,0,1,1,0,0,0,1,1,0,29272,0.28
12.0,1.0,50.925,10.0,1,0.0,132.370546,0.0136986301369863,203.7,1,1,0,0,0,0,1,0,0,29298,0.35
0.0,1.0,27.0,15.0,1,0.7,150.919066,0.01639344262295082,27.0,1,0,1,0,1,1,0,1,0,29303,0.31
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,0,29307,0.28
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29310,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29331,0.03
1.0,1.0,32.5,15.0,1,0.0,153.336506,0.01488015784150378,32.5,0,0,1,0,0,0,1,1,0,29334,0.3
0.0,1.0,35.333333,10.0,2,0.0,162.93004399999998,0.015384615384615385,106.0,1,1,1,0,1,1,0,1,0,29336,0.34
24.0,0.0,34.14,0.0,6,1.7,136.00893,0.015625,341.4,0,0,1,0,0,0,1,0,0,29408,0.24
1.0,1.0,0.0,14.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,29427,0.26
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29441,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,29458,0.04
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,29505,0.04
11.0,1.0,30.55,2.1429,4,1.7714290000000001,8.441607000000001,0.01488015784150378,221.85,0,0,1,0,0,0,1,0,0,29506,0.33
24.0,1.0,49.090909,3.6364,3,2.818182,187.928256,0.017543859649122806,585.0,0,0,1,0,0,0,1,0,0,29551,0.33
2.0,0.0,32.0,0.0,2,0.0,152.51689199999998,0.013157894736842105,96.0,0,0,1,0,0,0,1,1,0,29552,0.2
0.0,1.0,0.0,4.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29559,0.13
2.0,1.0,55.925,15.0,1,9.5,117.08376299999999,0.012345679012345678,162.85,0,0,1,0,0,0,1,0,0,29560,0.33
0.0,2.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,29568,0.08
3.0,2.0,41.2125,5.25,2,2.0,8.441607000000001,0.01488015784150378,185.85,0,0,1,0,0,0,1,0,0,29579,0.33
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,29602,0.09
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,29607,0.09
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29615,0.03
12.0,3.0,40.48125,3.125,3,1.25,164.69268200000002,0.017857142857142856,323.85,0,0,1,0,0,0,1,0,0,29619,0.33
4.0,2.0,37.283333,4.5,4,0.0,132.370546,0.0136986301369863,223.7,1,1,1,0,0,0,1,0,1,29668,1.0
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,1,0,0,0,29688,0.2
1.0,2.0,29.425,6.5,2,0.0,8.441607000000001,0.01488015784150378,58.85,1,0,1,0,0,0,1,0,0,29722,0.43
30.0,0.0,27.714285999999998,0.0,2,1.5714290000000002,162.93004399999998,0.015384615384615385,194.0,0,0,1,0,0,0,1,0,0,29728,0.24
6.0,2.0,39.666667,15.0,1,5.2,136.00893,0.015625,149.0,0,0,1,1,0,0,1,1,0,29740,0.23
11.0,1.0,42.758333,8.0,3,1.0,135.775668,0.014285714285714285,256.55,0,0,1,0,0,0,1,0,0,29751,0.33
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29761,0.03
9.0,3.0,13.9,9.0,4,0.0,8.441607000000001,0.01488015784150378,69.5,0,0,0,1,0,0,1,1,0,29766,0.23
5.0,1.0,53.0,5.0,2,0.0,125.689416,0.0136986301369863,159.0,1,1,1,0,0,0,1,1,0,29767,0.35
0.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,1,0,0,0,29772,0.23
3.0,4.0,27.97,9.6,3,1.2,136.00893,0.015625,151.85,0,0,1,0,0,0,1,0,0,29773,0.33
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,29778,0.08
1.0,2.0,0.0,10.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,1,0,0,29789,0.19
1.0,0.0,26.5,0.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,1,0,0,0,1,1,0,29793,0.19
6.0,1.0,37.25,13.0,2,0.0,72.43461500000001,0.020833333333333332,223.5,0,0,1,0,0,0,1,0,0,29796,0.33
20.0,1.0,30.2,15.0,1,1.42,150.919066,0.01639344262295082,151.0,0,0,1,0,0,0,1,1,0,29798,0.3
4.0,2.3333,33.308333000000005,5.3333,3,2.833333,143.574269,0.013157894736842105,259.85,0,0,0,0,0,0,1,0,0,29804,0.34
4.0,0.0,41.5,0.0,2,1.4,156.358351,0.01488015784150378,83.0,0,1,1,0,0,0,1,0,0,29818,0.24
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,29832,0.09
0.0,2.0,47.0,0.25,2,8.725,175.441122,0.015625,236.0,0,0,0,0,0,1,0,0,0,29836,0.22
3.0,1.0,27.9625,4.0,2,0.0,135.775668,0.014285714285714285,111.85,0,0,1,0,1,0,1,0,0,29843,0.42
18.0,1.0,47.935714000000004,11.1429,3,0.714286,135.775668,0.014285714285714285,335.55,1,1,0,0,0,0,1,0,0,29847,0.36
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,29855,0.08
18.0,2.0,30.32,10.2,5,0.2,8.441607000000001,0.01488015784150378,303.2,0,1,0,0,0,0,1,0,0,29881,0.32
1.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,29883,0.26
49.0,2.0,32.719231,15.0,2,0.746154,162.93004399999998,0.015384615384615385,425.35,0,0,1,0,0,0,1,0,0,29884,0.33
1.0,0.0,53.0,0.0,1,2.0,132.370546,0.0136986301369863,53.0,0,1,0,0,0,0,1,1,0,29893,0.22
36.0,0.0,45.428571000000005,0.0,2,2.142857,161.44551299999998,0.015873015873015872,345.0,0,1,1,0,0,0,1,0,0,29900,0.24
0.0,3.0,53.0,11.0,1,5.0,162.892046,0.017241379310344827,53.0,0,0,1,0,1,1,0,1,0,29927,0.27
6.0,1.0,17.666667,5.0,5,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,1,0,0,0,1,1,0,29928,0.3
0.0,0.0,29.5,0.0,1,3.5,150.919066,0.01639344262295082,74.0,0,0,1,0,0,1,0,1,0,29946,0.13
114.0,0.0,40.440909000000005,0.0,4,0.045455,125.689416,0.0136986301369863,889.7,0,0,1,0,0,0,1,0,0,29950,0.23
2.0,1.0,58.85,15.0,1,0.0,135.775668,0.014285714285714285,58.85,0,1,1,0,1,0,1,1,0,29954,0.4
6.0,1.8,36.45,15.0,2,2.86,132.370546,0.0136986301369863,206.25,1,0,1,0,0,0,1,0,1,29956,1.0
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,1,29966,1.0
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,29983,0.03
8.0,1.0,21.121429,2.1429,4,2.0,162.93004399999998,0.015384615384615385,147.85,0,0,1,0,0,0,1,0,0,29987,0.33
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,30026,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,0,30057,0.17421052631578943
40.0,2.0,48.87,12.0,1,1.6,175.441122,0.015625,488.7,0,0,1,0,0,0,1,0,0,30058,0.33
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,30071,0.03
