total_calls_veh,aaa_mean_child,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,aaa_financial_service_0,plus_indicator_description_basic_membership,plus_indicator_description_plus_membership,occupation_group_management,occupation_group_retired,sc_vehicle_manufacturer_name_middle_end_vehicle,tenure_between_21___40_years,tenure_under_20_years,no_members_3___member,gender_female,gender_male,kcl_b_ind_mosaicsgrouping_boomers,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_power_elite,education_completed_college,use_road_side,membership_id,yes_roadside
4697.0,2.2941,5,3.713636,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,28540,1.0
4697.0,1.0,4,1.2,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,28570,0.83
750.0,2.0,4,4.25,147.456553,0.013157894736842105,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,28709,1.0
3761.0,1.0,2,8.54,135.775668,0.014285714285714285,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,28727,1.0
2726.0,1.0,4,2.142857,150.919066,0.01639344262295082,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,28760,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,28781,0.85
1211.0,1.0,5,0.833333,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28805,1.0
337.0,1.0,4,0.0,208.38222199999998,0.014285714285714285,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,28809,1.0
4697.0,1.6667,3,4.5,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,28811,1.0
955.0,1.0,2,9.0,191.50224599999999,0.01488015784150378,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,28819,1.0
1211.0,2.0,4,0.5,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,28832,1.0
1253.0,0.0,2,0.0,175.441122,0.015625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28861,0.91
2726.0,1.0,1,0.333333,150.919066,0.01639344262295082,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28867,0.83
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,28870,1.0
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,28879,1.0
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,28901,0.9125
1380.0,1.0,2,0.0,145.274146,0.014925373134328358,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28930,1.0
3761.0,1.0,2,0.0,135.775668,0.014285714285714285,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,28949,0.78
5836.0,1.0,3,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,28990,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,29044,1.0
1153.0,2.0,3,3.611111,117.08376299999999,0.012345679012345678,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,29049,1.0
4697.0,3.0,5,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,29103,1.0
471.0,1.0,1,1.25,153.336506,0.01488015784150378,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,29192,1.0
5836.0,4.0,3,3.5,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29211,0.68
3761.0,2.0,2,0.0,135.775668,0.014285714285714285,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,29221,0.7
337.0,1.0,4,2.411765,208.38222199999998,0.014285714285714285,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,29229,1.0
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,29298,1.0
2726.0,1.0,1,0.7,150.919066,0.01639344262295082,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,29303,0.71
1211.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29307,0.8125
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29331,0.8683333333333333
471.0,1.0,1,0.0,153.336506,0.01488015784150378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29334,1.0
4697.0,1.0,2,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,29336,0.77
2043.0,0.0,6,1.7,136.00893,0.015625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29408,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,29427,1.0
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29458,0.8683333333333333
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29505,0.8399999999999999
1211.0,1.0,4,1.7714290000000001,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29506,1.0
701.0,1.0,3,2.818182,187.928256,0.017543859649122806,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,29551,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,29559,0.7925
1153.0,1.0,1,9.5,117.08376299999999,0.012345679012345678,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,29560,1.0
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,29568,0.79
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29602,0.8716666666666667
5836.0,2.0,4,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29668,1.0
4697.0,0.0,2,1.5714290000000002,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29728,1.0
2043.0,2.0,1,5.2,136.00893,0.015625,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,29740,1.0
3761.0,1.0,3,1.0,135.775668,0.014285714285714285,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,29751,1.0
1548.0,1.0,2,0.0,125.689416,0.0136986301369863,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,29767,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29772,0.8125
2043.0,4.0,3,1.2,136.00893,0.015625,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,29773,1.0
1211.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29778,0.79
36.0,1.0,2,0.0,72.43461500000001,0.020833333333333332,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,29796,1.0
2726.0,1.0,1,1.42,150.919066,0.01639344262295082,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29798,1.0
424.0,2.3333,3,2.833333,143.574269,0.013157894736842105,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,29804,1.0
3761.0,1.0,2,0.0,135.775668,0.014285714285714285,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,29843,1.0
3761.0,1.0,3,0.714286,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,29847,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29855,0.72
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,29883,1.0
4697.0,2.0,2,0.746154,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,29884,1.0
5836.0,0.0,1,2.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,29893,1.0
1181.0,3.0,1,5.0,162.892046,0.017241379310344827,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29927,0.79
2726.0,0.0,1,3.5,150.919066,0.01639344262295082,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,29946,0.75
1548.0,0.0,4,0.045455,125.689416,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29950,1.0
3761.0,1.0,1,0.0,135.775668,0.014285714285714285,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,29954,1.0
5836.0,1.8,2,2.86,132.370546,0.0136986301369863,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,29956,1.0
4697.0,1.0,4,2.0,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29987,1.0
1253.0,2.0,1,1.6,175.441122,0.015625,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,30058,1.0
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30151,0.83
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30177,0.83
1181.0,3.0,1,2.75,162.892046,0.017241379310344827,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,30186,0.86
750.0,0.0,2,0.0,147.456553,0.013157894736842105,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,30191,1.0
1211.0,1.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30225,0.84
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,30297,1.0
5836.0,1.0,5,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30311,1.0
1548.0,1.0,3,0.0,125.689416,0.0136986301369863,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30320,1.0
1211.0,1.8,5,0.0,8.441607000000001,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,30341,0.93
3761.0,2.0,2,0.0,135.775668,0.014285714285714285,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,30369,1.0
5836.0,1.0,3,0.0,132.370546,0.0136986301369863,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,30370,1.0
3761.0,1.0,2,0.0,135.775668,0.014285714285714285,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,30391,1.0
5836.0,6.0,3,3.2,132.370546,0.0136986301369863,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,30394,1.0
1211.0,3.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,30478,0.84
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30496,0.87
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,30624,1.0
1211.0,1.0,3,4.2,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30703,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30721,0.8125
1211.0,4.5,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30732,0.79
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47625,1.0
2726.0,2.0,6,4.016667,150.919066,0.01639344262295082,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,50005,1.0
641.0,0.0,2,0.333333,181.860824,0.01488015784150378,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50025,0.8816666666666667
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50051,0.8583333333333334
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,50071,1.0
1211.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50081,0.83
955.0,1.0,2,1.68,191.50224599999999,0.01488015784150378,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,50134,1.0
5836.0,0.0,1,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50177,1.0
1153.0,0.0,2,10.75,117.08376299999999,0.012345679012345678,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50191,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50195,0.86
968.0,3.0,2,7.566667,152.51689199999998,0.013157894736842105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50203,1.0
1211.0,3.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,50226,0.76
1211.0,0.0,3,0.9,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,50229,0.7616666666666667
1211.0,4.0,3,0.428571,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,50269,0.77
1064.0,2.0,3,18.666667,161.44551299999998,0.015873015873015872,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,50272,1.0
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,50290,0.85
981.0,1.0,2,6.184615,144.325817,0.014084507042253521,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,50331,1.0
1211.0,2.0,2,4.1666669999999995,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,50335,1.0
1211.0,5.0,4,2.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,50336,1.0
1322.0,1.0,3,0.0,156.036397,0.02,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,50343,1.0
2726.0,0.0,2,2.428571,150.919066,0.01639344262295082,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,50391,1.0
981.0,2.0,3,0.25,144.325817,0.014084507042253521,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,50477,1.0
1153.0,2.0,2,0.0,117.08376299999999,0.012345679012345678,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,50536,0.61
2043.0,4.0,4,4.909091,136.00893,0.015625,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,50565,1.0
3761.0,3.0,2,0.0,135.775668,0.014285714285714285,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,50624,1.0
2043.0,2.0,2,4.15,136.00893,0.015625,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,50629,1.0
1211.0,2.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,50651,1.0
2043.0,0.0,2,0.0,136.00893,0.015625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50663,1.0
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50710,0.87
1064.0,0.0,1,0.0,161.44551299999998,0.015873015873015872,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50719,0.7866666666666667
3761.0,0.0,2,0.0,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50739,1.0
5836.0,2.0,2,1.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,50748,1.0
1153.0,1.0,2,0.0,117.08376299999999,0.012345679012345678,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,50780,1.0
1253.0,3.0,3,0.6,175.441122,0.015625,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,50812,1.0
476.0,3.0,2,1.5714290000000002,155.627818,0.01488015784150378,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,50817,1.0
4697.0,1.0,4,1.942857,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,50820,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50841,0.8633333333333333
1211.0,2.3333,3,7.3333330000000005,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,50877,1.0
701.0,1.0,2,0.0,187.928256,0.017543859649122806,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,50884,1.0
2726.0,0.0,3,10.314286,150.919066,0.01639344262295082,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,50888,1.0
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50892,0.7916666666666665
981.0,2.0,5,0.714286,144.325817,0.014084507042253521,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,50926,1.0
1548.0,4.0,4,1.18,125.689416,0.0136986301369863,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,50961,1.0
968.0,1.0,3,2.055556,152.51689199999998,0.013157894736842105,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,50988,1.0
4697.0,3.0,4,1.15,162.93004399999998,0.015384615384615385,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,51012,1.0
1211.0,4.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,51034,1.0
1211.0,2.0,5,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,51075,0.81
476.0,0.0,3,0.0,155.627818,0.01488015784150378,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51083,0.87
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,51107,1.0
750.0,2.4545,4,4.5454550000000005,147.456553,0.013157894736842105,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,51129,1.0
4697.0,2.0,1,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,51140,0.73
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,51155,0.94
3761.0,4.0,5,3.1,135.775668,0.014285714285714285,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,51191,1.0
471.0,3.0,3,0.28571399999999997,153.336506,0.01488015784150378,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,51227,1.0
4697.0,2.0,2,0.0,162.93004399999998,0.015384615384615385,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,51303,1.0
2043.0,5.0,2,1.333333,136.00893,0.015625,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51317,0.83
5836.0,2.0,1,0.857143,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,51324,1.0
1211.0,2.0,3,0.23333299999999998,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,51353,1.0
5836.0,0.0,2,0.0,132.370546,0.0136986301369863,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,51359,1.0
2726.0,1.0,2,0.0,150.919066,0.01639344262295082,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,51398,1.0
4697.0,1.0,2,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51402,1.0
1181.0,2.0,4,0.183333,162.892046,0.017241379310344827,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,51403,1.0
1211.0,1.0,4,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51410,1.0
4697.0,1.0,4,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,51415,1.0
1211.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,51423,1.0
4697.0,0.0,1,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51427,0.91
1548.0,3.0,1,0.0,125.689416,0.0136986301369863,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,51443,1.0
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51472,0.89
4697.0,3.875,3,2.686957,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,51507,1.0
4697.0,1.0,2,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,51549,0.8425
1153.0,2.0,2,0.833333,117.08376299999999,0.012345679012345678,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,51612,1.0
1211.0,2.0,4,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51613,0.83
2043.0,1.0,4,1.166667,136.00893,0.015625,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51624,0.76
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,51640,0.89
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,51646,0.77
1211.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,51694,1.0
1548.0,2.0,4,0.28571399999999997,125.689416,0.0136986301369863,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,51700,1.0
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,51710,1.0
5836.0,0.0,2,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51741,0.7866666666666667
1211.0,1.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,51805,1.0
1211.0,1.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,51811,0.85
417.0,2.0,4,0.0,146.975438,0.0136986301369863,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,51852,1.0
5836.0,2.0,2,0.6,132.370546,0.0136986301369863,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,51868,1.0
1181.0,2.0,3,4.92,162.892046,0.017241379310344827,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,51927,1.0
1211.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,51963,1.0
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,51968,1.0
1211.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,51970,0.78
2726.0,2.0,5,0.44444399999999995,150.919066,0.01639344262295082,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52001,0.77
2726.0,0.0,4,5.155556,150.919066,0.01639344262295082,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,52014,1.0
1211.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52034,1.0
3761.0,3.0,4,3.7692309999999996,135.775668,0.014285714285714285,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,52056,1.0
2043.0,3.0,4,0.2,136.00893,0.015625,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,52059,1.0
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,52065,1.0
5836.0,1.0,5,4.84,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,52099,1.0
4697.0,4.0,4,0.0,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,52134,1.0
5836.0,2.0,4,1.133333,132.370546,0.0136986301369863,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,52153,1.0
5836.0,1.0,2,0.0,132.370546,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52174,1.0
641.0,0.0,3,0.05714299999999999,181.860824,0.01488015784150378,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,52175,1.0
5836.0,3.0,2,0.0,132.370546,0.0136986301369863,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52189,1.0
750.0,1.0,2,0.0,147.456553,0.013157894736842105,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,52211,1.0
5836.0,1.0,1,0.0,132.370546,0.0136986301369863,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52274,0.82
3761.0,1.0,1,0.0,135.775668,0.014285714285714285,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,52307,1.0
981.0,2.0,1,0.0,144.325817,0.014084507042253521,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,52317,1.0
968.0,1.0,5,1.52,152.51689199999998,0.013157894736842105,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,52320,1.0
1211.0,1.0,3,0.0,8.441607000000001,0.01488015784150378,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,52326,1.0
4697.0,2.0,2,3.333333,162.93004399999998,0.015384615384615385,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,52350,1.0
4697.0,0.0,1,0.0,162.93004399999998,0.015384615384615385,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,52358,0.7616666666666667
1153.0,1.0,3,1.375,117.08376299999999,0.012345679012345678,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,52383,1.0
1181.0,1.0,2,0.0,162.892046,0.017241379310344827,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,52403,1.0
1548.0,2.0,3,4.870588,125.689416,0.0136986301369863,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52404,1.0
3761.0,2.0,3,0.0,135.775668,0.014285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,52420,1.0
